,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_20,M_23,M_24,M_25,M_26,M_27,M_28,M_31,M_32,M_33,M_34,M_35,M_36,M_38,M_42
sample_2262,0.48750776,0.38679987,0.4426238,0.4644594,0.28994572,0.55994195,0.67594784,0.84419864,0.6138683,0.4312984,0.40664542,0.35993698,0.4278247,0.4796049,0.25931165,0.30495036,0.27370298,0.008757789,0.6043571,0.67891604,0.30307737,0.2557848,0.760574,0.33855167
sample_2263,0.5030105,0.38801533,0.4616374,0.46497127,0.28955844,0.6014341,0.6620169,0.86990386,0.61335987,0.43567356,0.4596557,0.35897434,0.42782375,0.47950915,0.26045293,0.30494362,0.27349874,0.01573532,0.605291,0.77947545,0.3047577,0.24071282,1.0290892,0.38627124
sample_2264,0.4686644,0.3032627,0.38886783,0.4648722,0.29372045,0.5266523,0.6810312,0.8338208,0.6145449,0.4214464,0.2942474,0.36161307,0.4278261,0.4799943,0.25237507,0.3049606,0.27340192,0.0113116065,0.6040578,0.55888355,0.29985806,0.28834027,0.44464815,0.24261972
sample_2265,0.46797466,0.32379058,0.3859172,0.46537015,0.29313308,0.52346313,0.70710737,0.8160555,0.61462927,0.41909865,0.2707736,0.3618712,0.42782608,0.48012668,0.2521338,0.30496094,0.2734105,0.012251555,0.60405976,0.45897406,0.29930666,0.29811764,0.3435213,0.22148925
sample_2266,0.4683439,0.33640778,0.38791382,0.46520653,0.2926686,0.52519214,0.6899274,0.8235228,0.6145823,0.41988468,0.2851532,0.36170655,0.4278259,0.48004496,0.2530825,0.3049606,0.27341455,0.009642005,0.60409695,0.52392936,0.2996728,0.2922765,0.40028584,0.2338388
sample_2267,0.46827587,0.32530135,0.38721287,0.4651882,0.29305682,0.5240625,0.69355917,0.81431204,0.61459225,0.41953498,0.2821892,0.36174238,0.42782608,0.4800609,0.25363186,0.3049607,0.27341026,0.004473066,0.6040816,0.50939715,0.29959357,0.29345578,0.4142362,0.23132673
sample_2268,0.46876422,0.34818897,0.39001125,0.46480182,0.29182506,0.52706134,0.6737356,0.83128303,0.6145326,0.42146084,0.29899126,0.3615315,0.42782593,0.47997496,0.25411314,0.30496028,0.27345157,0.005885062,0.6040863,0.5953176,0.30005187,0.28691494,0.41267574,0.24558276
sample_2269,0.47056657,0.46653438,0.39805096,0.46462926,0.29006213,0.53529704,0.63003916,0.87245345,0.6142901,0.4233206,0.3494786,0.3608216,0.42782584,0.47976822,0.25350648,0.30495888,0.2734024,0.005189531,0.6041777,0.8648068,0.30146074,0.26876056,0.6822818,0.2900121
sample_2270,0.4690843,0.4767301,0.38882986,0.46553206,0.28992516,0.5276114,0.66417557,0.82958186,0.61451733,0.42161024,0.30491948,0.36142823,0.42782578,0.47995266,0.25213066,0.3049601,0.21144223,0.0053052483,0.6040975,0.6428925,0.30030906,0.2838943,0.48786157,0.24966782
sample_2271,0.46866748,0.38168713,0.38841826,0.46535683,0.29104888,0.5250947,0.67720234,0.8206269,0.61456275,0.42034924,0.29168707,0.36161357,0.42782605,0.48001355,0.2522354,0.3049605,0.27339587,0.0058035594,0.60411304,0.572513,0.2998889,0.2897369,0.4447109,0.23881316
sample_2272,0.46815276,0.33355978,0.3874411,0.46536073,0.293206,0.524974,0.6948799,0.82012486,0.61459166,0.41968852,0.28227502,0.3617424,0.427826,0.48006007,0.2524631,0.30496064,0.27342567,0.009334069,0.6040958,0.50651217,0.29959136,0.2935117,0.3913775,0.2314283
sample_2273,0.4714184,0.47709978,0.40760767,0.46785456,0.28996405,0.5397711,0.61011666,0.9522543,0.6140728,0.42702678,0.382735,0.36029655,0.42782593,0.47966698,0.25344402,0.3049578,0.25428623,0.005892552,0.6043082,1.0485477,0.3024267,0.25751075,0.81259435,0.32031038
sample_2274,0.46882686,0.40916508,0.39217153,0.46664795,0.29256675,0.52739763,0.6696968,0.8300968,0.61451304,0.42089427,0.30333883,0.36148402,0.42782605,0.47995266,0.25532252,0.3049602,0.2734232,0.015564516,0.6041128,0.6133807,0.3001432,0.2851,0.48212522,0.2497946
sample_2275,0.46811795,0.37816435,0.38588843,0.46554402,0.29214165,0.5242876,0.6953833,0.81784517,0.6146067,0.4194477,0.2786305,0.36177343,0.42782605,0.48008317,0.25104368,0.30496085,0.27340472,0.009536383,0.6040743,0.50133675,0.29953617,0.29502964,0.37955225,0.22771662
sample_2276,0.49918783,0.37311962,0.4632909,0.46490812,0.2890834,0.5846602,0.66649085,0.8451562,0.61358374,0.43507385,0.43946928,0.35931996,0.42782396,0.4795422,0.26461977,0.30494672,0.27423513,0.0007296123,0.604914,0.7459763,0.30419156,0.24663103,0.8012533,0.36675093
sample_2277,0.4680123,0.31668425,0.38607335,0.46490765,0.29369295,0.523831,0.70437306,0.81346965,0.61461484,0.41911158,0.27481478,0.3618332,0.42782596,0.48010096,0.25242496,0.30496085,0.27340773,0.013674368,0.604063,0.4701744,0.29938406,0.29643568,0.36328435,0.22531396
sample_2278,0.46987593,0.4981617,0.3896437,0.46583095,0.28966057,0.53420615,0.6351007,0.86628187,0.614348,0.42275184,0.34043878,0.36093667,0.427826,0.4798029,0.25562772,0.30495906,0.2502249,0.0089350045,0.6042448,0.8269409,0.30126718,0.27171683,0.6218088,0.28111765
sample_2279,0.4692738,0.38868755,0.39189798,0.4652027,0.2905723,0.5299588,0.65463555,0.83399993,0.61445546,0.4221512,0.31784743,0.36127436,0.4278258,0.47989035,0.25270367,0.30495983,0.25972062,0.009635211,0.60414773,0.6971237,0.30059,0.27971604,0.5297371,0.26175013
sample_2280,0.48171052,0.344508,0.43171987,0.46444914,0.2920306,0.56393254,0.6767472,0.8473697,0.6139118,0.4294672,0.39921778,0.3601057,0.42782456,0.47961912,0.26755074,0.30495173,0.2736719,0.017103294,0.60461146,0.66959405,0.3027324,0.25720716,0.6821969,0.33393943
sample_2281,0.46834645,0.3344107,0.38722813,0.46573725,0.2928706,0.5253161,0.69240326,0.82180786,0.6145876,0.4194219,0.2834242,0.36172962,0.42782608,0.48005375,0.2516075,0.30496067,0.27342945,0.008337383,0.6040766,0.51392907,0.29961967,0.29292732,0.39410967,0.23248753
sample_2282,0.5032543,0.40614128,0.47274923,0.46529204,0.2890614,0.59735906,0.661384,0.8710063,0.61336994,0.43693727,0.4600153,0.35893896,0.42782348,0.47950965,0.27081767,0.30494425,0.27348682,0.012432823,0.6053181,0.7846049,0.3048411,0.2408458,1.0607109,0.3855734
sample_2283,0.6453291,0.5643852,0.59424907,0.4646751,0.23920342,0.9220089,0.6144016,0.99533343,0.6099464,0.45561093,0.68211406,0.3537453,0.42782062,0.47942495,0.2936972,0.304874,0.24568847,0.009385494,0.60962623,1.2637336,0.31303668,0.18807799,1.8827045,0.5903934
sample_2284,0.46857938,0.49435663,0.38915586,0.4652389,0.28958082,0.5253072,0.6713308,0.8309797,0.6145591,0.42066452,0.2951836,0.36153755,0.427826,0.48000333,0.2529028,0.3049604,0.20932561,0.0062813223,0.6041055,0.60566115,0.30009794,0.28780612,0.48719656,0.24040464
sample_2285,0.50851804,0.4373976,0.48441228,0.46383247,0.28859657,0.6054894,0.6552846,0.88193154,0.6131665,0.43032095,0.4786095,0.35856655,0.4278227,0.47948536,0.27322745,0.3049457,0.2742315,0.010429712,0.6053619,0.83109844,0.3054701,0.23581445,1.0968715,0.40237224
sample_2286,0.6128276,0.49954656,0.6045887,0.46556526,0.2668328,0.84163266,0.61574453,0.96422297,0.6100316,0.46446306,0.67473704,0.35402986,0.42781928,0.47942293,0.29515958,0.30485862,0.2622914,0.012266974,0.6085005,1.2427316,0.31253403,0.18967068,1.7887695,0.5856885
sample_2287,0.4690895,0.50373334,0.39201066,0.46540952,0.2898292,0.528908,0.66023195,0.8313983,0.6145074,0.42078552,0.30740684,0.36139432,0.42782593,0.47994104,0.2531168,0.3049601,0.2177782,0.006356394,0.6041275,0.6607313,0.30037785,0.28308308,0.50663793,0.2517746
sample_2288,0.48666656,0.38302913,0.43700132,0.4657414,0.28966278,0.5706638,0.66026485,0.86912084,0.61360246,0.43042013,0.43576008,0.35942414,0.42782462,0.47954693,0.2623765,0.30495018,0.27365398,0.016691636,0.6047602,0.7797544,0.30396402,0.24625582,0.9231779,0.365915
sample_2289,0.4681675,0.33034575,0.3859322,0.46526268,0.29269978,0.52413416,0.70124644,0.81185985,0.6146175,0.41897592,0.27495784,0.36181912,0.427826,0.48010328,0.25209522,0.30496082,0.27339822,0.01142562,0.6040572,0.480601,0.29942966,0.29653776,0.3475569,0.2247535
sample_2290,0.4692718,0.4435882,0.39145714,0.4641556,0.2907001,0.52924913,0.6574198,0.8401288,0.614475,0.4214069,0.31370032,0.36132643,0.42782596,0.47990876,0.2543335,0.3049597,0.27340424,0.009306602,0.60412556,0.6800958,0.30048582,0.2815308,0.50493944,0.25784725
sample_2291,0.51399535,0.42032924,0.4817322,0.46483278,0.28888163,0.5863932,0.65459776,0.8635366,0.6131285,0.43946177,0.48151892,0.35851693,0.42782333,0.4794817,0.27300215,0.30494395,0.27364057,0.01833434,0.6043001,0.83651304,0.3055466,0.23493195,1.0611259,0.40535375
sample_2292,0.46755928,0.2933328,0.38400465,0.46527234,0.29408678,0.5221294,0.7280299,0.81130993,0.6146667,0.4183408,0.25712654,0.36202425,0.42782608,0.48021007,0.25139937,0.30496126,0.27342725,0.008879538,0.6040468,0.3950908,0.29893953,0.30372787,0.31765378,0.21041334
sample_2293,0.50349367,0.50866395,0.47666746,0.46603835,0.2859998,0.63156265,0.6386669,0.90804577,0.61272186,0.44106632,0.51633024,0.3577436,0.42782387,0.47944862,0.27075875,0.3049454,0.273601,0.017420847,0.60578173,0.96732056,0.30683145,0.2255373,1.3143991,0.4366709
sample_2294,0.47176954,0.50820243,0.4027184,0.4633972,0.28960755,0.54093724,0.6101415,0.91331244,0.6140843,0.42521462,0.3815276,0.36030802,0.4278258,0.47967073,0.26259163,0.3049577,0.26778176,0.008031585,0.6043247,1.0479943,0.30240962,0.25817782,0.75316536,0.31881496
sample_2295,0.46782354,0.30571222,0.3842854,0.46539462,0.293868,0.52292156,0.7155523,0.80766624,0.6146421,0.41896918,0.2659058,0.36193112,0.42782605,0.4801543,0.25179663,0.304961,0.2733984,0.012028094,0.6040756,0.43215066,0.2991603,0.3001142,0.32275537,0.21772698
sample_2296,0.46789965,0.29549456,0.38537982,0.46515664,0.29404438,0.52318674,0.7103735,0.8078416,0.6146286,0.4190693,0.27000713,0.36189198,0.42782608,0.48012814,0.2521595,0.30496106,0.2734042,0.00877177,0.6040513,0.4473107,0.2992466,0.29814994,0.35372376,0.22155419
sample_2297,0.48954126,0.34909284,0.43160367,0.46529928,0.29078555,0.5665635,0.67874396,0.8450072,0.6138683,0.4279666,0.40495855,0.3599992,0.42782485,0.4796066,0.26498687,0.3049493,0.27389574,0.010013475,0.60476595,0.6621927,0.30293843,0.25619185,0.74629843,0.33815277
sample_2298,0.49351433,0.5165901,0.44567958,0.46481922,0.2562828,0.6067204,0.6386164,0.8699229,0.61293316,0.4332158,0.5033645,0.35793364,0.42782426,0.47946173,0.25867283,0.3049454,0.27165824,0.006287979,0.60563755,0.9653437,0.30658472,0.22904986,1.0492835,0.4222789
sample_2299,0.46792632,0.3322727,0.3851455,0.46524522,0.2930399,0.5235189,0.7061005,0.81270075,0.6146282,0.41850722,0.27117598,0.36186618,0.42782608,0.4801245,0.2520443,0.304961,0.27344936,0.008165414,0.6040604,0.46179336,0.29931936,0.29791757,0.36299837,0.221807
sample_2300,0.49505123,0.32578194,0.4561483,0.46611425,0.29297596,0.58046174,0.67351127,0.8608089,0.61366653,0.43401876,0.42602605,0.35966456,0.42782417,0.4795616,0.26217687,0.3049475,0.27479368,0.01698883,0.60463786,0.6968546,0.3035059,0.24975312,0.8982354,0.3582484
sample_2301,0.4687223,0.3824647,0.3889445,0.46512777,0.2912433,0.526018,0.67409194,0.8174226,0.614536,0.42006093,0.29845202,0.3615336,0.42782596,0.47997844,0.25498313,0.3049604,0.2734439,0.01767418,0.6041515,0.59471214,0.30005193,0.28721762,0.43305045,0.24486607
sample_2302,0.4697008,0.3596453,0.3929744,0.46350694,0.29141802,0.53007627,0.651197,0.85428905,0.61442757,0.42146194,0.32283187,0.36122033,0.42782602,0.479867,0.2533493,0.30495974,0.27342087,0.008681601,0.60414296,0.7158998,0.30068028,0.27793497,0.5684119,0.2667976
sample_2303,0.46892065,0.39738196,0.3899997,0.46607763,0.29095316,0.52612185,0.66253793,0.83369476,0.6145126,0.42049474,0.3053493,0.36143157,0.4278259,0.4799484,0.25417274,0.30496,0.24398723,0.0066268533,0.6041774,0.6461028,0.3002848,0.2841547,0.4451583,0.2503805
sample_2304,0.5254485,0.43204707,0.5034422,0.46418312,0.28891873,0.63595825,0.64641106,0.89267576,0.61269164,0.44485915,0.5160131,0.35781726,0.42782402,0.47944775,0.27226448,0.30493978,0.27374274,0.007351691,0.60592514,0.9065733,0.30668658,0.22602203,1.1771542,0.43734995
sample_2305,0.4882142,0.35333434,0.44218385,0.46497354,0.29025024,0.5669724,0.68043566,0.852489,0.61389107,0.43154183,0.40254295,0.36003396,0.42782444,0.4796124,0.26530942,0.30495015,0.27400303,0.021249276,0.6046713,0.652861,0.3028827,0.25718182,0.75423485,0.3355804
sample_2306,0.4684022,0.3339513,0.38733625,0.46615165,0.29288796,0.52514964,0.6920902,0.82015854,0.6145849,0.41985014,0.28428775,0.36171818,0.4278259,0.48004922,0.25246617,0.3049607,0.27339602,0.008058204,0.6040784,0.5169232,0.29964525,0.2926734,0.40249693,0.23314604
sample_2307,0.4687068,0.31160113,0.38984704,0.46553922,0.29376507,0.52573246,0.68110675,0.8245024,0.6145452,0.42020202,0.29420185,0.36161315,0.42782602,0.47999462,0.2531677,0.30496046,0.27341303,0.015745057,0.6041129,0.55875784,0.2998582,0.2883706,0.49461955,0.24255532
sample_2308,0.4681694,0.32662413,0.3869261,0.46487045,0.29331627,0.5242809,0.6986375,0.81666327,0.6146012,0.41955408,0.27919412,0.36178124,0.427826,0.48007652,0.25254077,0.30496076,0.27340186,0.016913442,0.60406,0.49122432,0.29950267,0.29467288,0.36941487,0.22895393
sample_2309,0.4926235,0.38054812,0.45016527,0.46462294,0.29015246,0.5610847,0.6725192,0.8593361,0.61369246,0.43336627,0.42529774,0.3596356,0.4278239,0.4795651,0.26452103,0.30494902,0.27375764,0.012922501,0.6048657,0.7038251,0.30359402,0.25023612,0.8326369,0.3560661
sample_2310,0.46790507,0.33911663,0.38568038,0.4651461,0.29321226,0.5232539,0.70652544,0.808926,0.6146307,0.41834462,0.27049458,0.36187196,0.42782608,0.48012903,0.25173575,0.304961,0.2734025,0.010954823,0.6040634,0.46017718,0.2993082,0.29822034,0.35478058,0.22112861
sample_2311,0.46851838,0.37045988,0.38727266,0.46445677,0.29221106,0.52595437,0.68219763,0.82634366,0.6145663,0.419984,0.29002613,0.3616431,0.427826,0.48002023,0.2534824,0.3049606,0.27340576,0.009414239,0.60407317,0.55383563,0.29981577,0.29033104,0.4312563,0.2378234
sample_2312,0.48610127,0.33209938,0.44229496,0.464623,0.29208943,0.5605178,0.6849772,0.826029,0.6139624,0.43041456,0.39260244,0.360222,0.42782405,0.47963443,0.26259312,0.30495188,0.27354878,0.026363214,0.60460657,0.625477,0.30252272,0.26012143,0.8440636,0.32746944
sample_2313,0.46828735,0.3180886,0.3871215,0.4657625,0.29355997,0.52488744,0.69311213,0.8021726,0.61458635,0.41958952,0.28340548,0.3617351,0.427826,0.4800527,0.25631753,0.30496067,0.2734133,0.011403163,0.60408574,0.5106,0.29960245,0.29282594,0.39612675,0.23276147
sample_2314,0.49084216,0.32921863,0.44942045,0.46419,0.29235473,0.5733746,0.6743611,0.8489238,0.6137236,0.43369737,0.42022514,0.35976005,0.42782453,0.47957313,0.2627951,0.30494812,0.2739498,0.010956878,0.6046308,0.69028854,0.3033433,0.2513374,0.92906165,0.3528831
sample_2315,0.4677404,0.31087646,0.384547,0.4651368,0.2938205,0.5228853,0.7162709,0.7999172,0.61464477,0.4189726,0.265087,0.36193886,0.42782602,0.48015973,0.2511027,0.3049611,0.2734,0.005667661,0.60404885,0.42963126,0.29914376,0.3004474,0.3372365,0.21697882
sample_2316,0.48890084,0.31694388,0.44288838,0.46438313,0.29240486,0.57005435,0.6759787,0.8457283,0.6137999,0.42929873,0.41223216,0.3598885,0.42782494,0.47959003,0.2654318,0.30494997,0.27350995,0.019251458,0.6048566,0.6789334,0.30312395,0.25368968,0.7834139,0.34536666
sample_2317,0.46904233,0.36695528,0.39003697,0.46308997,0.29232016,0.52737206,0.66659135,0.8384757,0.614501,0.42094284,0.30629337,0.36144522,0.4278261,0.47993892,0.25329924,0.30496004,0.27340865,0.013034555,0.6041211,0.62896204,0.30022386,0.28398782,0.46368295,0.25235587
sample_2318,0.46977338,0.44041592,0.3935497,0.46499243,0.29019013,0.5303651,0.6526071,0.84667355,0.6144458,0.42184734,0.32004958,0.36124143,0.42782575,0.47988108,0.25292975,0.30495986,0.27340046,0.005900767,0.6041591,0.7100366,0.30065456,0.27920178,0.49444973,0.2635089
sample_2319,0.4958913,0.34431714,0.46560898,0.46437466,0.29108575,0.5849178,0.6681796,0.86622775,0.61354584,0.43159428,0.43930882,0.35940772,0.42782393,0.47953877,0.2608999,0.3049481,0.27363467,0.011268282,0.6049716,0.7327275,0.3039689,0.24586007,0.9113641,0.36979914
sample_2320,0.46772692,0.29242206,0.38463056,0.46545908,0.29410002,0.5230104,0.7204467,0.80593866,0.61464983,0.41901183,0.26290953,0.3619672,0.427826,0.4801719,0.25091374,0.30496117,0.27340478,0.014033493,0.6040498,0.41679963,0.29907164,0.30124944,0.33219242,0.2154508
sample_2321,0.5019363,0.37084416,0.4737626,0.4635307,0.28982568,0.59787184,0.6681256,0.85312474,0.6135205,0.43615547,0.4429583,0.35931665,0.42782393,0.47953367,0.26852745,0.30494538,0.2744913,0.017737173,0.6050744,0.7354163,0.30414906,0.24531358,0.96065336,0.3719657
sample_2322,0.46837008,0.35480392,0.3874294,0.46528718,0.292479,0.5242099,0.69290394,0.81901056,0.61459196,0.4194482,0.28263295,0.36173224,0.4278259,0.48005947,0.25211293,0.3049607,0.27340907,0.004307408,0.60405535,0.5134209,0.29962024,0.29341948,0.39757138,0.2314283
sample_2323,0.50150126,0.37295756,0.4640156,0.46468318,0.2907637,0.57108533,0.67032844,0.85461867,0.613594,0.43413532,0.43472964,0.35948482,0.42782325,0.47954693,0.2701596,0.30494726,0.27396595,0.003636558,0.605221,0.71895325,0.30384198,0.24737808,0.9095802,0.36526492
sample_2324,0.48944795,0.32362312,0.43505946,0.46492007,0.29272017,0.56710386,0.682464,0.84136117,0.6139013,0.43000072,0.3998227,0.3601091,0.42782438,0.47961682,0.26251987,0.30495012,0.2736771,0.015881956,0.6044852,0.64033496,0.3027218,0.25774065,0.7090338,0.33426353
sample_2325,0.46766648,0.31096345,0.38437122,0.46524787,0.29368588,0.5226127,0.721118,0.8035786,0.61465776,0.41895783,0.26079756,0.36198142,0.42782605,0.4801878,0.2520961,0.30496117,0.273405,0.010202203,0.60404885,0.41412264,0.29904816,0.3021916,0.322224,0.21321368
sample_2326,0.4682825,0.32263002,0.38713795,0.46516004,0.29359117,0.52442527,0.69706607,0.8173538,0.6145962,0.41965684,0.28055316,0.36176744,0.42782605,0.48006853,0.25220048,0.3049607,0.27341148,0.01061496,0.60408974,0.4966385,0.2995316,0.29405862,0.37792283,0.2302343
sample_2327,0.5881356,0.554852,0.5647378,0.46524665,0.24331686,0.8227487,0.611586,0.99824655,0.60992014,0.4604025,0.6837539,0.35368383,0.42782027,0.47942555,0.27058744,0.30492368,0.2530193,0.012337664,0.60995775,1.2975787,0.31311074,0.18768871,1.8276533,0.59210616
sample_2328,0.61545175,0.5779956,0.5969422,0.4613321,0.21238455,0.8833733,0.6100017,0.95828474,0.60947996,0.46364948,0.7050229,0.3531056,0.4278166,0.47943488,0.28481442,0.30485737,0.2413194,0.010821379,0.60997283,1.3256215,0.3139804,0.18327299,1.7713232,0.61197644
sample_2329,0.4695366,0.5536304,0.39363074,0.4651556,0.28956255,0.5303047,0.6420574,0.8557974,0.61442566,0.4219119,0.3257991,0.36113745,0.42782578,0.4798606,0.2519423,0.30495965,0.2734084,0.007209557,0.6041495,0.76795197,0.30088273,0.2773196,0.53928375,0.26755148
sample_2330,0.4677352,0.30819452,0.38437447,0.46543944,0.29377848,0.5224876,0.7186641,0.8064898,0.61465037,0.41870862,0.26325837,0.36195692,0.42782605,0.4801715,0.25175703,0.30496114,0.2733974,0.0076447874,0.60404503,0.4226268,0.29910243,0.30129912,0.3274479,0.21533895
sample_2331,0.4742934,0.36724764,0.40860462,0.4644653,0.29035226,0.54350555,0.6746336,0.8464796,0.6141289,0.42665058,0.3726226,0.36049837,0.42782575,0.4796912,0.26203215,0.30495587,0.2734701,0.019817716,0.60418856,0.66940963,0.30204073,0.2645707,0.72559744,0.3096201
sample_2332,0.5033403,0.4060918,0.46417844,0.46516803,0.28918073,0.59239274,0.6643363,0.86597484,0.61352444,0.4354793,0.44660908,0.35916242,0.42782325,0.47953132,0.26998892,0.304948,0.27382356,0.011760701,0.60509324,0.7625512,0.30448478,0.24484059,0.9904978,0.3722641
sample_2333,0.5041113,0.49138495,0.47772518,0.4649712,0.276733,0.62636864,0.6358041,0.88489866,0.61266977,0.44228816,0.52371347,0.35751453,0.42782322,0.47944456,0.25874537,0.30494523,0.2317777,0.008807394,0.6058905,0.9976468,0.30729416,0.22240669,1.1968565,0.44194272
sample_2334,0.46838668,0.33238816,0.38783804,0.4649301,0.2925446,0.5259553,0.6897434,0.8236847,0.61458105,0.42041343,0.28573108,0.36169654,0.42782602,0.48004243,0.2527167,0.30496064,0.27347434,0.0090919165,0.6040726,0.52667356,0.2996971,0.29217476,0.3959226,0.23414862
sample_2335,0.5720031,0.41005248,0.56159365,0.4568155,0.28798532,0.7785136,0.6111236,0.9947074,0.6100389,0.45983067,0.67195433,0.35416237,0.42782238,0.47942248,0.2540149,0.30493295,0.27371857,0.008256959,0.6087283,1.2929231,0.31223857,0.18960404,1.3288987,0.58608824
sample_2336,0.46782947,0.33736584,0.38563222,0.46521318,0.29305127,0.52317035,0.7069744,0.8129659,0.6146295,0.41973275,0.27088916,0.3618673,0.42782602,0.4801266,0.251234,0.3049609,0.273401,0.008516975,0.6040621,0.46043944,0.2993176,0.29819334,0.368329,0.2214211
sample_2337,0.46804813,0.30074978,0.3862982,0.4656443,0.2939257,0.52378666,0.70707166,0.80145264,0.6146212,0.41927305,0.2725578,0.3618617,0.42782605,0.48011345,0.25155264,0.30496094,0.2733951,0.011772159,0.6040627,0.45929933,0.29931724,0.29720688,0.34922898,0.22359037
