,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_20,M_23,M_24,M_25,M_26,M_27,M_28,M_31,M_32,M_33,M_34,M_35,M_36,M_38,M_42
sample_1440,0.12292167,0.07952467,0.084939666,0.23520999,0.04473594,0.06721585,0.1333435,0.20596857,0.10113429,0.16457577,0.122643024,0.024495393,0.7364237,0.21630587,0.035508227,0.1880497,0.30068466,0.0023126751,0.25008368,0.1611285,0.29745165,0.12276698,0.39992255,0.22176886
sample_1441,0.013039608,0.08091891,0.12079066,0.2387658,0.02386453,0.14750668,0.13359565,0.2084435,0.1024423,0.16547649,0.1215388,0.024798157,0.16837138,0.21807887,0.021317234,0.054581635,0.2992571,0.009048507,0.25257346,0.15863054,0.29723763,0.12332289,0.38574964,0.22301297
sample_1442,0.061013095,0.08158302,0.1293548,0.23971342,0.016836716,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1443,0.06078403,0.081559815,0.12930089,0.23970011,0.017109364,0.16784821,0.13365477,0.20893098,0.10272079,0.16568121,0.12129905,0.024864944,0.041054927,0.21845926,0.01881743,0.100159645,0.29907244,0.010552378,0.25322202,0.15804106,0.29718962,0.12344672,0.38276136,0.2232806
sample_1444,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1445,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1446,0.014505841,0.08014635,0.12389793,0.23912394,0.045006886,0.14630328,0.13358833,0.2083186,0.10243722,0.16544358,0.12155228,0.024791438,0.18037719,0.21806547,0.02097099,0.06214799,0.29924837,0.009201179,0.25242487,0.1587056,0.29724357,0.12331809,0.38468018,0.22300635
sample_1447,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1448,0.028203845,0.079395734,0.12334972,0.23962049,0.066557914,0.15040818,0.13359348,0.20838588,0.102477975,0.16550116,0.12151958,0.024799565,0.1596016,0.21811897,0.020616695,0.048813283,0.29931748,0.008795188,0.25252777,0.15865037,0.29723784,0.1233391,0.386291,0.22304617
sample_1449,0.29179502,0.074186996,0.06944394,0.23578711,0.15878543,0.06294578,0.13325705,0.20645319,0.10085297,0.16436936,0.12293943,0.024395198,0.8938503,0.21588507,0.03345141,0.18139765,0.30046165,0.0011172099,0.24810645,0.16201267,0.29753095,0.12261438,0.40552828,0.22148493
sample_1450,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596153,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1451,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596153,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1452,0.061012585,0.08158279,0.12935476,0.23971333,0.016838443,0.16812062,0.13365614,0.20894231,0.10272513,0.16568379,0.1212953,0.024865998,0.040250476,0.21846522,0.018790735,0.100535944,0.29906598,0.010595741,0.25322896,0.15802833,0.29718888,0.12344863,0.38271987,0.22328481
sample_1453,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1454,0.061007865,0.081578925,0.12935334,0.23971325,0.016882854,0.16811334,0.13365604,0.2089417,0.10272498,0.16568372,0.121295445,0.024865953,0.0402661,0.218465,0.01879113,0.10052902,0.2990664,0.010593555,0.25322863,0.15802914,0.2971889,0.12344856,0.38272196,0.22328465
sample_1455,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1456,0.1252833,0.07676654,0.08937252,0.2382005,0.14653033,0.09545824,0.13339859,0.20641014,0.10155483,0.16470462,0.1223316,0.024567077,0.7131906,0.21684633,0.030392105,0.11134556,0.2998786,0.0043219635,0.25082296,0.16060545,0.2974072,0.122923575,0.39921567,0.22215725
sample_1457,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596153,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1458,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1459,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1460,0.037466183,0.07775982,0.11336542,0.23928007,0.09291996,0.12793952,0.13352917,0.20778428,0.102186866,0.16526562,0.12177709,0.024725344,0.33058596,0.21771616,0.02285571,0.009860337,0.29957262,0.0068930993,0.25173265,0.15929316,0.2972919,0.12321081,0.38802275,0.22276647
sample_1461,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1462,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1463,0.048142757,0.081120424,0.12742667,0.23945461,0.023731798,0.15940441,0.13363113,0.20872295,0.10261932,0.16562384,0.12138839,0.024839466,0.089305,0.21831933,0.019751992,0.07967831,0.29911968,0.010251413,0.2530087,0.15827669,0.2972082,0.12340019,0.38378838,0.22318232
sample_1464,0.04130891,0.08126577,0.12602937,0.23936035,0.021810066,0.15698507,0.13362706,0.20868203,0.102594875,0.16559035,0.12140695,0.024835005,0.097677395,0.21828747,0.020175131,0.07612697,0.29918602,0.009512258,0.25291893,0.1583149,0.29721102,0.12339175,0.3841856,0.22315986
sample_1465,0.011343289,0.080364436,0.11869652,0.2394332,0.03620423,0.14212754,0.13356802,0.2081588,0.10233807,0.16538571,0.121625766,0.024773678,0.22563729,0.2179355,0.0225103,0.02981224,0.30006778,0.0043157525,0.2522234,0.1588826,0.2972537,0.12329873,0.3863629,0.22292045
sample_1466,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1467,0.0139690265,0.07939892,0.11885546,0.23902349,0.049869794,0.12864238,0.13353267,0.20780577,0.1021675,0.16530058,0.121773966,0.024731847,0.3533942,0.21770152,0.025651297,0.0016514659,0.30014634,0.0029297331,0.25228637,0.1592367,0.29728392,0.12322346,0.38874742,0.22275677
sample_1468,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1469,0.050007526,0.08102854,0.12727663,0.2396627,0.03481614,0.16327804,0.13363448,0.20874281,0.102644205,0.16563989,0.12136884,0.024844216,0.0758103,0.21835183,0.019421795,0.086185805,0.29913512,0.010034022,0.25301263,0.1582421,0.29720494,0.12341204,0.38338307,0.2232063
sample_1470,0.005688779,0.08123856,0.11738517,0.23860401,0.018130543,0.14169629,0.13357444,0.208198,0.10232185,0.16539498,0.121629246,0.024776362,0.20542443,0.21792173,0.023090377,0.025551006,0.29984015,0.0034946613,0.2522462,0.15882418,0.29725096,0.12328808,0.38609454,0.2229048
sample_1471,0.060898796,0.08157463,0.12932715,0.2397087,0.016876653,0.16802885,0.13365534,0.20893586,0.102722734,0.16568246,0.1212973,0.024865452,0.040555242,0.21846198,0.018799942,0.1003725,0.29907626,0.0105321705,0.25322467,0.15803556,0.29718927,0.12344771,0.3827482,0.22328253
sample_1472,0.14201725,0.077054046,0.105624184,0.23753178,0.11068158,0.089897394,0.13341855,0.20700167,0.101628445,0.1648994,0.12225671,0.024591515,0.6231365,0.21695414,0.027738187,0.090901464,0.30000478,0.0030227276,0.25025365,0.16039743,0.29738787,0.12296551,0.3935103,0.22223192
sample_1473,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1474,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_1475,0.08632853,0.07783699,0.10139777,0.23800382,0.091304466,0.10836957,0.13347948,0.20743929,0.10192075,0.16524313,0.12200767,0.024661021,0.4722219,0.2173532,0.023654377,0.032152236,0.29946947,0.007326323,0.2510712,0.15980276,0.29733896,0.12308146,0.39207056,0.22250754
sample_1476,0.0605207,0.081545025,0.12922972,0.23970148,0.017249446,0.1677635,0.13365383,0.20892517,0.10271747,0.16567954,0.121301845,0.02486417,0.04186738,0.21845473,0.018840501,0.1000114,0.29908752,0.010404217,0.2532122,0.15804972,0.29719016,0.12344553,0.3828014,0.2232775
